"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-22","0.00",",,7,0700","70",",,7","71",",,7","0.0",",,7,0700","0.0",",,7,0700","81",",,7","79",",,7","83",",,7","62",",,7","68",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-23","0.00",",,7,0700","71",",,7","72",",,7","0.0",",,7,0700","0.0",",,7,0700","84",",,7","81",",,7","87",",,7","65",",,7","71",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-24","0.00",",,7,0700","72",",,7","73",",,7","0.0",",,7,0700","0.0",",,7,0700","95",",,7","90",",,7","89",",,7","65",",,7","73",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-25","0.00",",,7,0700","74",",,7","75",",,7","0.0",",,7,0700","0.0",",,7,0700","94",",,7","89",",,7","91",",,7","69",",,7","75",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-26","0.00",",,7,0700","76",",,7","77",",,7","0.0",",,7,0700","0.0",",,7,0700","96",",,7","91",",,7","89",",,7","72",",,7","75",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-27","0.00",",,7,0700","77",",,7","78",",,7","0.0",",,7,0700","0.0",",,7,0700","87",",,7","84",",,7","83",",,7","70",",,7","71",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-28","0.01",",,7,0700","75",",,7","76",",,7","0.0",",,7,0700","0.0",",,7,0700","92",",,7","87",",,7","88",",,7","69",",,7","77",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-29","0.18",",,7,0700","76",",,7","77",",,7","0.0",",,7,0700","0.0",",,7,0700","96",",,7","91",",,7","94",",,7","75",",,7","82",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-30","0.02",",,7,0700","79",",,7","79",",,7","0.0",",,7,0700","0.0",",,7,0700","97",",,7","92",",,7","94",",,7","77",",,7","78",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-07-31","0.00","T,,7,0700","79",",,7","80",",,7","0.0",",,7,0700","0.0",",,7,0700","98",",,7","93",",,7","95",",,7","77",",,7","85",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-01","0.24",",,7,0700","79",",,7","80",",,7","0.0",",,7,0700","0.0",",,7,0700","95",",,7","91",",,7","91",",,7","72",",,7","78",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-02","0.00",",,7,0700","77",",,7","78",",,7","0.0",",,7,0700","0.0",",,7,0700","93",",,7","89",",,7","89",",,7","72",",,7","74",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-03","0.00",",,7,0700","76",",,7","77",",,7","0.0",",,7,0700","0.0",",,7,0700","98",",,7","92",",,7","92",",,7","68",",,7","75",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-04","0.00",",,7,0700","78",",,7","79",",,7","0.0",",,7,0700","0.0",",,7,0700","99",",,7","94",",,7","95",",,7","71",",,7","77",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-05","0.00",",,7,0700","79",",,7","80",",,7","0.0",",,7,0700","0.0",",,7,0700","99",",,7","93",",,7","95",",,7","74",",,7","79",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-06","0.00",",,7,0700","79",",,7","80",",,7","0.0",",,7,0700","0.0",",,7,0700","87",",,7","86",",,7","85",",,7","67",",,7","67",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-07","0.00",",,7,0700","76",",,7","77",",,7","0.0",",,7,0700","0.0",",,7,0700","88",",,7","85",",,7","80",",,7","66",",,7","67",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-08","0.00",",,7,0700","73",",,7","74",",,7","0.0",",,7,0700","0.0",",,7,0700","84",",,7","81",",,7","80",",,7","64",",,7","71",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-09","0.00",",,7,0700","71",",,7","73",",,7","0.0",",,7,0700","0.0",",,7,0700","89",",,7","85",",,7","77",",,7","60",",,7","61",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-10","0.00",",,7,0700","69",",,7","71",",,7","0.0",",,7,0700","0.0",",,7,0700","87",",,7","83",",,7","79",",,7","56",",,7","63",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-11","0.00",",,7,0700","73",",,7","74",",,7","0.0",",,7,0700","0.0",",,7,0700","87",",,7","84",",,7","81",",,7","63",",,7","72",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-12","0.00",",,7,0700","73",",,7","74",",,7","0.0",",,7,0700","0.0",",,7,0700","77",",,7","78",",,7","72",",,7","67",",,7","67",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-13","0.68",",,7,0700","72",",,7","72",",,7","0.0",",,7,0700","0.0",",,7,0700","77",",,7","76",",,7","76",",,7","67",",,7","73",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-14","0.00","T,,7,0700","72",",,7","73",",,7","0.0",",,7,0700","0.0",",,7,0700","79",",,7","78",",,7","83",",,7","70",",,7","74",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-15","1.49",",,7,0700","74",",,7","74",",,7","0.0",",,7,0700","0.0",",,7,0700","87",",,7","84",",,7","90",",,7","73",",,7","78",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-16","0.04",",,7,0700","74",",,7","75",",,7","0.0",",,7,0700","0.0",",,7,0700","89",",,7","86",",,7","93",",,7","72",",,7","78",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-17","0.00",",,7,0700","74",",,7","75",",,7","0.0",",,7,0700","0.0",",,7,0700","88",",,7","85",",,7","88",",,7","70",",,7","75",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-18","0.00",",,7,0700","72",",,7","74",",,7","0.0",",,7,0700","0.0",",,7,0700","87",",,7","84",",,7","85",",,7","68",",,7","68",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-19","0.00",",,7,0700","71",",,7","73",",,7","0.0",",,7,0700","0.0",",,7,0700","86",",,7","83",",,7","84",",,7","66",",,7","68",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-20","0.00",",,7,0700","70",",,7","71",",,7","0.0",",,7,0700","0.0",",,7,0700","84",",,7","81",",,7","79",",,7","61",",,7","65",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-21","0.00","T,,7,0700","70",",,7","72",",,7","0.0",",,7,0700","0.0",",,7,0700","85",",,7","81",",,7","76",",,7","60",",,7","60",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-22","0.00",",,7,0700","66",",,7","68",",,7","0.0",",,7,0700","0.0",",,7,0700","84",",,7","80",",,7","78",",,7","54",",,7","62",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-23","0.00",",,7,0700","66",",,7","68",",,7","0.0",",,7,0700","0.0",",,7,0700","86",",,7","81",",,7","85",",,7","56",",,7","72",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-24","0.00","T,,7,0700","72",",,7","73",",,7","0.0",",,7,0700","0.0",",,7,0700","76",",,7","75",",,7","81",",,7","70",",,7","70",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-25","0.46",",,7,0700","72",",,7","72",",,7","0.0",",,7,0700","0.0",",,7,0700","87",",,7","84",",,7","93",",,7","70",",,7","79",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-26","0.00",",,7,0700","74",",,7","75",",,7","0.0",",,7,0700","0.0",",,7,0700","90",",,7","86",",,7","98",",,7","74",",,7","81",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-27","0.00",",,7,0700","76",",,7","77",",,7","0.0",",,7,0700","0.0",",,7,0700","93",",,7","89",",,7","98",",,7","76",",,7","76",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-28","0.00","T,,7,0700","76",",,7","77",",,7","0.0",",,7,0700","0.0",",,7,0700","89",",,7","85",",,7","90",",,7","72",",,7","75",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-29","0.07",",,7,0700","76",",,7","77",",,7","0.0",",,7,0700","0.0",",,7,0700","94",",,7","89",",,7","95",",,7","72",",,7","79",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-30","0.00",",,7,0700","77",",,7","78",",,7","0.0",",,7,0700","0.0",",,7,0700","93",",,7","88",",,7","93",",,7","73",",,7","73",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-08-31","0.02",",,7,0700","76",",,7","77",",,7","0.0",",,7,0700","0.0",",,7,0700","90",",,7","86",",,7","86",",,7","67",",,7","67",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-01","0.00",",,7,0700","71",",,7","73",",,7","0.0",",,7,0700","0.0",",,7,0700","91",",,7","86",",,7","88",",,7","60",",,7","63",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-02","0.00",",,7,0700","69",",,7","71",",,7","0.0",",,7,0700","0.0",",,7,0700","87",",,7","83",",,7","79",",,7","57",",,7","62",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-03","0.00",",,7,0700","68",",,7","70",",,7","0.0",",,7,0700","0.0",",,7,0700","83",",,7","80",",,7","77",",,7","57",",,7","60",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-04","0.00",",,7,0700","65",",,7","67",",,7","0.0",",,7,0700","0.0",",,7,0700","88",",,7","83",",,7","85",",,7","54",",,7","65",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-05","0.00",",,7,0700","68",",,7","70",",,7","0.0",",,7,0700","0.0",",,7,0700","91",",,7","85",",,7","92",",,7","60",",,7","73",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-06","0.02",",,7,0700","72",",,7","73",",,7","0.0",",,7,0700","0.0",",,7,0700","89",",,7","84",",,7","79",",,7","58",",,7","59",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-07","0.00",",,7,0700","65",",,7","68",",,7","0.0",",,7,0700","0.0",",,7,0700","85",",,7","81",",,7","73",",,7","50",",,7","54",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-08","0.00",",,7,0700","62",",,7","64",",,7","0.0",",,7,0700","0.0",",,7,0700","82",",,7","78",",,7","73",",,7","44",",,7","52",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-09","0.00",",,7,0700","61",",,7","63",",,7","0.0",",,7,0700","0.0",",,7,0700","83",",,7","79",",,7","82",",,7","48",",,7","58",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-10","0.00",",,7,0700","61",",,7","64",",,7","0.0",",,7,0700","0.0",",,7,0700","82",",,7","78",",,7","83",",,7","50",",,7","64",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-11","0.00",",,7,0700","65",",,7","66",",,7","0.0",",,7,0700","0.0",",,7,0700","84",",,7","80",",,7","88",",,7","59",",,7","71",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-12","0.00",",,7,0700","68",",,7","69",",,7","0.0",",,7,0700","0.0",",,7,0700","84",",,7","80",",,7","87",",,7","64",",,7","73",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-13","0.00","T,,7,0700","71",",,7","71",",,7","0.0",",,7,0700","0.0",",,7,0700","75",",,7","74",",,7","73",",,7","65",",,7","68",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-14","0.02",",,7,0700","70",",,7","71",",,7","0.0",",,7,0700","0.0",",,7,0700","84",",,7","80",",,7","87",",,7","67",",,7","71",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-15","0.00",",,7,0700","70",",,7","71",",,7","0.0",",,7,0700","0.0",",,7,0700","87",",,7","82",",,7","88",",,7","66",",,7","71",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-16","0.00",",,7,0700","71",",,7","73",",,7","0.0",",,7,0700","0.0",",,7,0700","86",",,7","81",",,7","87",",,7","69",",,7","69",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-17","0.10",",,7,0700","68",",,7","69",",,7","0.0",",,7,0700","0.0",",,7,0700","87",",,7","82",",,7","89",",,7","63",",,7","71",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-18","0.00",",,7,0700","69",",,7","70",",,7","0.0",",,7,0700","0.0",",,7,0700","88",",,7","83",",,7","89",",,7","65",",,7","70",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-19","0.00",",,7,0700","70",",,7","71",",,7","0.0",",,7,0700","0.0",",,7,0700","85",",,7","82",",,7","92",",,7","66",",,7","77",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-20","0.00",",,7,0700","73",",,7","74",",,7","0.0",",,7,0700","0.0",",,7,0700","92",",,7","87",",,7","94",",,7","72",",,7","78",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-21","0.00",",,7,0700","73",",,7","74",",,7","0.0",",,7,0700","0.0",",,7,0700","79",",,7","79",",,7","80",",,7","71",",,7","72",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-22","1.83",",,7,0700","71",",,7","72",",,7","0.0",",,7,0700","0.0",",,7,0700","78",",,7","77",",,7","78",",,7","62",",,7","63",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-23","0.34",",,7,0700","67",",,7","68",",,7","0.0",",,7,0700","0.0",",,7,0700","71",",,7","72",",,7","68",",,7","61",",,7","64",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-24","1.07",",,7,0700","66",",,7","67",",,7","0.0",",,7,0700","0.0",",,7,0700","73",",,7","72",",,7","71",",,7","59",",,7","61",",,7,",,,,,"    1",",,7",,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-25","0.01",",,7,0700","63",",,7","64",",,7","0.0",",,7,0700","0.0",",,7,0700","77",",,7","74",",,7","78",",,7","56",",,7","60",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-26","0.00",",,7,0700","62",",,7","64",",,7","0.0",",,7,0700","0.0",",,7,0700","74",",,7","72",",,7","79",",,7","55",",,7","62",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-27","0.00","T,,7,0700","63",",,7","65",",,7","0.0",",,7,0700","0.0",",,7,0700","67",",,7","67",",,7","70",",,7","61",",,7","68",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-28","0.00",",,7,0700","62",",,7","63",",,7","0.0",",,7,0700","0.0",",,7,0700","72",",,7","71",",,7","78",",,7","62",",,7","68",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-29","0.00",",,7,0700","63",",,7","65",",,7","0.0",",,7,0700","0.0",",,7,0700","75",",,7","73",",,7","81",",,7","61",",,7","67",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-09-30","0.00",",,7,0700","64",",,7","66",",,7","0.0",",,7,0700","0.0",",,7,0700","78",",,7","75",",,7","84",",,7","61",",,7","65",",,7,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-01","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"72",",,H","49",",,H","50",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-02","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"74",",,H","44",",,H","58",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-03","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"87",",,H","56",",,H","68",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-04","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"83",",,H","60",",,H","67",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-05","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"89",",,H","62",",,H","72",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-06","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"79",",,H","56",",,H","56",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-07","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"72",",,H","47",",,H","50",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-08","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"74",",,H","43",",,H","51",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-09","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"78",",,H","46",",,H","57",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-10","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"80",",,H","49",",,H","60",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-11","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"86",",,H","54",",,H","67",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-12","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"90",",,H","59",",,H","69",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-13","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"72",",,H","51",",,H","51",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-14","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"61",",,H","43",",,H","51",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-15","0.00","T,,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"57",",,H","42",",,H","42",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-16","0.00","T,,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"62",",,H","32",",,H","44",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-17","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"69",",,H","38",",,H","51",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-18","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"72",",,H","43",",,H","53",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-19","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"75",",,H","43",",,H","54",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-20","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"80",",,H","45",",,H","60",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-21","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"81",",,H","50",",,H","62",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-22","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"86",",,H","59",",,H","59",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-23","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"70",",,H","49",",,H","49",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-24","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"75",",,H","45",",,H","67",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-25","0.22",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"70",",,H","49",",,H","49",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-26","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"63",",,H","42",",,H","48",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-27","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"70",",,H","43",",,H","56",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-28","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"84",",,H","53",",,H","77",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-29","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"82",",,H","68",",,H","73",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-30","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,,,,,,,,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-10-31","1.35",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"62",",,H","43",",,H","43",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-11-01","0.00","T,,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"63",",,H","37",",,H","48",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-11-02","0.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"68",",,H","44",",,H","62",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-11-03","0.25",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,"69",",,H","55",",,H","62",",,H,",,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-11-04","1.00",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,,,,,,,,,,,,,,,,
"USC00231801","COLUMBIA U OF M, MO US","38.94243","-92.32044","234.7","2024-11-05","1.17",",,N,0700",,,,,"0.0",",,N,0700","0.0",",,N,0700",,,,,,,,,,,,,,,,,,,,
